,ID,Tweet,Sentiment
703603,2255760573,heading off to an Epicure party - not buying though.  too broke ,0
545637,2201504025,I don't know ,0
344939,2015788741,Pretty cold today :| well i think lol art on fridayy ,0
60769,1686504149,"@kaleenka Ive never heard of Julie Chen either lol but i like BB over here, i even went &amp; saw a live eviction! but its been cancelled now ",0
13353,1553205806,Why have people forsaken ICQ?    This makes me sad in the pants...,0
301704,1998754628,"spicy dragon is soo good, but makes me feel like crap after ",0
735579,2264818500,"@electrikitty ah not you too! Everyone feels a bit rubbish today!  moomin didn't reply since, except status comments :/",0
311638,2001344852,Why some people make me be evil towards them. :/ I hate that. ,0
731832,2263923007,Since I said that I've lost followers ,0
182601,1967191113,solving a very big poblem ,0
526420,2194257429,@Musicismylfe500 Haha. That's my least favorite on the album actually...  The black heart prevails. I just don't like love.,0
201454,1971899135,awake...now im hungry ,0
186788,1968420790,i don't want to be done with Streetcar ,0
378941,2052223033,It's alright passed 4 hours and I'm still not done with one.  Gonna take a short break before continue...,0
328641,2010786583,@akw3stud ummm u did forget about me. Don't twitter me or text me or call me  ... Unlesss.........,0
127697,1834769044,Time for Push Circuit 2.  My poor kitty still sick.  Will be bringing him in today.  ,0
55509,1685103529,"@RockinDaBronx @RockinDaBronx Bad day for the Yanks, though.  ",0
723711,2261864779,Walked in and put a dub on red and won.. Got greedy and put 40 on red and lost. ,0
577911,2212808466,@GeorgioBaker Hope your alright.  &lt;3,0
152041,1932650903,"@MelinaWasHere, don't worry, I'm happy! I don't have Danimals to bring to the field trip ",0
23276,1557681922,Last night in melbourne for a while I reckon ,0
509875,2189515374,@euniqueflair sorry   but that would make the most awesome &quot;mac fail poster&quot;,0
337618,2014251292,i hope Sims 3 will be available here soon! ,0
547268,2202025312,Ugh. It's 12am and NO 3.0 yet. ,0
767202,2300313796,A Minnesota gal was found guilty of illegally downloading music and was fined 1.9 million dollars for 24 songs... 80 grand per song ,0
575001,2210801325,I'm Doingg Boringg Homeworkk ,0
378461,2052117588,has done jacck all day!! misssing playing soccer it's beeen 3 weeks!!   i want to do something fun tonight !!,0
414049,2060731366,Emily put her purse on my cookie.  My fortune cookie was in crumbs.,0
216990,1975830967,Possibly broke my toe ,0
390254,2054634625,@nancyadoresjon @JKFalsettoKing we could have been in NJ tonight! sigh ,0
2640,1468419545,@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs ,0
264264,1986813681,@mlexiehayden She was in the other bed laughin at him lmao! This sux major nuts...officially callin off cuz I see I can't stand for long ,0
283056,1992800893,WEIRD!  I had updates on my page that are not mine! ,0
639703,2234789217,@MAKEUPMANMAE I cant ,0
265241,1988761608,@iammandurr aww. i do too. NOT fun at all.  but i usually just try to think about the next time i get to see him.,0
403792,2058271648,@lovelylady109 it got broken in an altercation unfortunately and I had surgery so now I have a big bandaid on my nose ,0
279663,1991849011,SO. TIRED. ,0
400442,2057413408,"@Gates20  thanks, but the tv is on now so meh lol, but seriously i shouldnt watch it ",0
786522,2324680291,standing in parkcentre on some computer thing boreddddddddddddddddddd ,0
56757,1685491346,i'm such a mess right now. ,0
389213,2054406615,b day girl??! BORED!!!!!!!!!!!!!!!!!!!!!!!!!!!!! DONT WANNA CURL MY HAIR ,0
540633,2199812061,I'm home...and tired. And yet I need to keep packing up my room. ,0
396962,2056512111,"Last time I was up in Hatboro with just the reg girl, @seinman came up to see me ",0
447187,2068629035,I'm sick of waiting for the game. Still have a long ways to go too  there's nothing good on tv.,0
106282,1823475336,weekend @ office..sucks big time ,0
39204,1573473131,Miley are in Rome Demi are in Madrid And she go to London AND THE FRANCE ????? so sad ,0
635743,2233714105,@vinceblackham sadly i'll be out of town for the next #smcuv and #smcslc.  vacation getting in the way of social(media) life,0
239313,1980596456,No lions... drove for over 5 hours and not a single lion to brand!! ,0
419377,2061974733,Is so tired bout to call it a night ,0
20480,1557078859,hardluck sutil ... hardluck forceindia ... you were good today .. may be next race  .. .. whats wrong with ferrari  -- #f1,0
619086,2227788051,"@rgreayer No, Liberty Hotel never replied to me. They have Special Twitter Promos so I thought I'd ask. Oh well. ",0
355310,2039997559,wants to cast with game sounds  but cant,0
70178,1693570709,@followpeterpan mine got thrown out before I moved to TX  .. Its never to late to start again though.,0
8135,1470089921,Diana says I have drunk eyes and drunk fingers ehh. ,0
123071,1833840426,Really like the Universe Silverbolt. The robot mode has a really nice old school feel to it. Last Transformers Animated next week! sad ,0
431240,2064504989,On the way 2 work... actually sober but sleepy  WTF! Guess thatswhat I get for staying out @ rooftop lol,0
561366,2205407063,"#hdc @Footdr69 shitful day, am sick, might go to doc tomorrow if I'm worse {hack cough}   you have an awes.. http://tinyurl.com/kv3gw4",0
345570,2015945059,@Canucklehead_ca Aw Mate!!  Just saw this.  Really sorry.  Really...  ,0
262067,1986086437,Hmm...i need chocolate ,0
163857,1960123074,@labelladiva Are you blogging yet? I miss you writing ,0
262134,1986104083,facebook is really getting on my nerves. wont load my pages ,0
476539,2177911571,playing games on pogo.... a little bored... have to go to tafe tomorrow ,0
330506,2012259720,fighting off this urge to text someone... I just hope he texts me first... missing him so much... ,0
545453,2201442320,"guhh...fever of 104,  achy body, hiccups that have lasted for 20 min!!!!!! not a good day ",0
147747,1882887061,"@itsmexbon - haha yay at least I get an update bout your life, SINCE I NEVER SEE YOU ANYMORE  I miss you Jtmm fort!",0
113502,1825849679,@MaddieFoo bad times maddie bad times ,0
110261,1824796368,Just loaded psycrafter vol.2 on my studio pc and it cant handle the demo track  I NEED A MAC!!!,0
103491,1795694893,Last day of classes of my undergrad career ,0
350306,2017687354, crap day tat will get craper,0
214242,1975190768,@BryanFuller just watched Lee's and your commentary on the first season to prepare. i'm going to miss this show. ,0
718233,2260233444,At the doggie hospital with Leo ,0
786713,2324720193,@RajaSen Damn! Stepped into a rediff forum....   Had new shoes on...,0
788593,2325180736,feels very tired after went to mayestik with my mom ,0
202959,1972253016,I'm sooo bored. This weekend feels differnt. Not normal. IDK how to explain. My tummy hurtz too. ,0
116518,1827464871,"I really can't understand people sometimes... i'm gonna close my self forever... i can't live in society, they seem to hate me... ",0
304117,1999657293,checked the weather channel and its suppose to be 27C tomorrow -cries and melts-...where is the rain? ,0
35766,1565386902,"life goes on, the ear is still a pain with  healing , its NOT happening   Hate to think I am back to the dr,  no insurance SUCKS",0
180147,1966480041,#spymaster How do I get an invite? I was denied access.. boo ,0
339559,2014665441,got some serious and timely song writing to get done... time to crash ,0
331584,2012741263,oh nordstrom.... how you let me down today ,0
201036,1971802717,think wallet taken from my purse at coffee shop.  got up to help some1 w/ kids who spilled coffee. then back...purse ~ no wallet. ,0
797265,2328086937,NOOO!!!!  I just checked the weather and it looks like we may be getting T-storms starting around 6pm just in time for the NKOTB concert. ,0
176274,1965291864,3 day weekend and all I can think of is work waiting to ambush me on Tuesday!   Damn you work!!!,0
561361,2205406514,is scared - tomorrow is going to be a bitch of a day ,0
568517,2207571845,kids had a big bowl of Cranky O's this morning ,0
443623,2067605688,My arms are still aching  too much wii!!!! lol,0
539503,2199438931,I wanna play DDR  &lt;~.:Rise Up:.~&gt;,0
227339,1978039601,"@ktjbpa2006 yeah  why pay for m&amp;gs? Its no fun so basically I'm paying for fc for nothing. Laame. Yeah, get there early. Ill do the same",0
99429,1793613422,@JanaAlyssa agreed he is being made a scapegoat and given everybody loves him its sad to see his career dissolve so quickly ,0
202530,1972151301,"@crystalyn49 Yep, got back late Thursday night! Slept in today to try to recover fromhorrible jet lag!!! I miss vacation ",0
791310,2325924476,"@jennzahling I miss ya, too! My net connection sucked  DM me the # so I can txt ya! Sorry about earlier",0
403051,2058084668,"Right now I m feeling like the most uncomfortable person in the room, man I hope this passes asap ",0
415016,2060964463,I might as well have cancer... I'm going to lose all my hair ,0
497553,2185921422,@false_plummer :O Good luck! &amp; I know!  I wonder if they'd ever talk to me. :O :$ tehe. Probably not... duh! (N) Oh well! ,0
773287,2303140854,wants to watch transformers: revenge of the fallen sooo baadddlllyyyyyyy. tapi ga tau mau nonton sama siapa ,0
653737,2239039820,@dlcgem Thank You!!!!! How are you feelin??? ,0
637078,2234092658,"wanna finish my food, but my tummy hurts ",0
315272,2002160343,morning. up again for another day at work.  Cant it just be friday?,0
348581,2016814106,i have to clean pretty much all day.. ,0
314893,2002078450,Sneezing has given me a headache  I hate hayfever!,0
62300,1687058110,@lokiabouttown omg i miss you and all things bk ,0
43711,1676616164,@lifesblock THAT'S why you were laughing. You silly girl. I wish I saw him ,0
173002,1963815994,@McFreak_ Truetrue  But he's not! xD,0
602818,2221496757,@cindyefolson governmental finance and budgeting ,0
19262,1556808585,The birds are tweeting n I'm awake. Cant sleep. want GCS. miss him ,0
697592,2253863798,Radian6 being particularly unresponsive- not helpful ,0
186081,1968215649,Chauncy ,0
437775,2066004392,"MASSIVE FUCKING WASP IN MY ROOM!!! ARGH!  Please don't sting me, you cunt ",0
610406,2224152618,Just woke up!! its raining outside  good thing im going shopping later with my aunt!!,0
364849,2048346014,"@ThisisDavina Awesome, ur looking fab girl tell me ur secret have 3 kids&amp;need 2 diet major ",0
152885,1932840554,Wishing I could have made it to the rally in Hollywood tonight ,0
318878,2002917887,"@passionategreen me too, so sad ",0
142899,1881588444,@Beez_ Shot in the paddock! ,0
459870,2072281958,@mackmaine Courtney Lee needs to be benched for the rest of the series for that missed shot.....   ,0
667266,2245553601,Heading into Rock Bottom for the last time ,0
81969,1752906782,@nicksantino  I have to miss you next saturdayy. Already going through withdrawal. -sniffle-,0
101578,1794503456,"Just waiting for my bodybugg, probably won't come for a couple hours though. Oh, and the carpet isn't done ",0
203924,1972484354,@roycheong1 nope not me ,0
561079,2205337730,@SuperDad_08 Morning! Still saying 2.2.1 is the latest ,0
416396,2061294771,@ddlovato I'm so mad i can't see you this year ,0
602591,2221436813,Got hair caught in my nape piercing!!! Hurt.  Ended up cutting the hair out because it was pulling on the jewlery.,0
257943,1985079932,"@taylorswift13 If my TV worked, I would. What's on that is so special. A performance from you that I'm sadly missing? ",0
432868,2064840221,review presentation coming up  and no sign of any results...,0
207721,1973550074,"@Clareies no I'm watching it! 2grand are wank anyway! Aidan to win, why have I gotta be 12 years older than him ",0
241700,1981145886,"Watch your new followers, sex spammers are back! ",0
591201,2217582789,"@c4tv i'm watching C4 now. I luv this show. But, one tym dae calld da winner of th Nokia 5610 and i MISSED THE CALL.  sad much...",0
53039,1680016628,My sister doesn't know who Paul Rudd is. ,0
249575,1982996884,Int 1 RME exam tomorrow ,0
215525,1975501295,is missing my guy. I probably have to wait another week to see him ,0
733326,2264287278,@RFUNKZ LOL we're so exciting. How bout @jeneelovee brought home food 5 min 2late. I was really looking forward 2 those carne asada fries ,0
510931,2189771840,@kristofferdiaz it actually tastes really good ,0
745623,2282483738,Wishes theresa had not come to shops with me and charlotte. We would have been alone in her house otherwise  Dam Theresa,0
515576,2190871049,"@newmoonmovie This is sick! DonÂ´t get me wrong, IÂ´m crazy about Rob too. But donÂ´t harass him like that! Poor guy ",0
477436,2178221528,I cant believe I just read what I read... a rock just hit my stomach at 50 mph... Im holding back tears yall   I just want to go home,0
388018,2054143659,temporary move out of my room for Matt and Sarah to come stay for the week  goodbye comfy bed.,0
157141,1956302638,lunch @ work and some unamed bint pinched the paper i wanted 2 read ,0
197165,1970947564,No  summer plans   Exams are killing me !!!!!!!,0
110040,1824731481,On her way to work slightly hungover ,0
108307,1824239584,@alnandr u watched Kobe doin work? Man I missed it  u r a fan of LA?,0
174202,1964382579,@RyaNakaTheR i havent been out west since 07...i think i picked a bad wknd b/c its overcast out here tho ,0
318311,2002795302,taking care of my lil boy he don't feel good ,0
638969,2234602127,@yesiortiz lol my dream is that i had your job     give it!!!,0
703655,2255779348,is doing absalute NOTING todoay  ....... just being bourd wiff my fams and boyfriend ....,0
375932,2051563953,My bulldog is sick and it makess me sad ,0
273895,1990494599,Getting ready to go to work... Uffff another Monday ,0
454352,2070592778,@feeband I'd kill to be in a choir and do that....but alas my church has no choir ,0
673463,2247496550,Too much ice cream...not feeling well  #fb,0
732258,2264032255,"Listening to musiq, i miss my googly bear! ",0
235047,1979707937,Feeling quite ill ,0
712013,2258397141,So wont be able to sleep tonight   and theres no one online! *sobs*,0
323525,2005400254,Brandon's leaving for 3 days.  Who's gonna entertain me now?,0
543202,2200689714,"@nicolegraziano . Ayy lovie, my procastinatin ass hasn't got my tikk for electricdaisy* yet .. They gonna sell outt ??  I better do it ...",0
464666,2175175080,@kovshenin hey wordpressaholic! Have you found any hooks for when widgets are put in a sidebar / inactive state? I can't ,0
75159,1695072679,"@katherine_kelly Not very chillaxed so far,  but planning to unwind a bit this arvo!!",0
69059,1693120144,ugh its late but I don't wanna go to sleep...I guess I'm gonna have to....... sigh ,0
429997,2064239881,@Sergioni   they are good! U just broke my heart! waaaa...,0
346037,2016057951,@corashan so true. I like summer but hate myself getting sweaty soon ,0
11043,1551175713,"Started ethics again, realised I did it wrong  But I know how to write it all  I'm just not best pleased about it :/",0
536508,2198416867,"my henna tattoo is coming off bcuz im peeling where its at and it itches, and it comes off when i itch it ",0
314957,2002093280,@leanne1412 - i miss mr sunshine too! I'm an upside down happy face today ,0
337412,2014204588,@theworldaround1 Let's do it! Sounds genius! Ugh the bad news is still rolling in too ,0
389892,2054554623,Started roof swap on track car. Took way longer than I expected. Project currently unfinished. ,0
563624,2205972924,today is going to be a REALLY long work day ,0
785482,2324429394,Shut off my alarm and didn't get up to walk!  ,0
489073,2182851739,@shootingxstar soo i joined twitter but i want it on my phoneee  &amp; I thought u wrote my stomach won't stop GROWing for a sec.. food baby!,0
702634,2255454887,I want a 3GS ,0
242780,1981390525,"@YoBeGotNex Tell me about it  It's boiling here, I'm burning up so bad",0
349142,2017023673,private properties in sg are moving up too fast.. no good. apart from that i think there's a storm brewing nearby.... double no no. ,0
437590,2065957899,@fragileheartxx I have a fever too  I don't feel well -_-,0
586073,2215845144,@beckobviously i think i'm having becca withdrawls ,0
580187,2213806031,@GoGlady_dot_com I'm so not impressed with the women's shoes a few things caught my eye the men shoes are sooo much better! ,0
65774,1691160952,"Sitting in the hospital, Mikey is FINALLY sleeping, typing my final paper. LOOONNNGGGGG weekend. ",0
263093,1986419059,@maxpower086 thank you ,0
481118,2179508923,"@italylogue @jpack  Poor little love, at least he was here, and not lying some where else, and that my husband was home. ",0
355690,2044024131,ahh internet is being such a bitch ,0
337535,2014234031,"Fine, fine. I'll try again laterrr.  How depressing.",0
472556,2176867976,@FriskyLibrarian Wow. That really makes it hard. Poor you ,0
243038,1981450280,I don't know why it did that I am so sorry for any problems or dissapointment it may have caused ,0
420385,2062198593,@amandadoan can i go in your tumble dryer? i'm still really wet ,0
598552,2219555600,@icednyior yeah i havent beli lagi.. ,0
72206,1694166261,@AussieKatieKat but it's such a pretty getup! did you enjoy the #pawparty? My people were doing people stuff... ,0
106847,1823708234,@joshuah_pearson that's What's scary ,0
317851,2002696759,its ROASTING 2day!!!! i waish i could be outside!!!!!  but were having a barbecue 4 lunch AGAIN!!!! yay!!!!!,0
632502,2232692633,@adellecharles so jealous ,0
286853,1994026265,@Rexxel Yehh it wasnt lmao!  My mum might not let me watch mtv ,0
446087,2068310399,wants to go swimming soooooooo bad! ,0
782825,2323758657,@missmieke87 sorry i missed the swimming! I was in the ER ,0
628212,2231216298,@PhuqPhase  sorry to disappoint.,0
725723,2262397318,"i found a HUGE bag of skittles when i went downstairs, and i dug right in...now my teeth hurt   ....lol",0
316313,2002380440,back to classez ,0
600466,2220916017,I slept through the DC game last night. ,0
202738,1972197034,misses my honey ,0
94275,1770997630,@anniewersching 24 was awesome tonight.  Next week's finale is bittersweet.  I am excited to see it but then the season is over  ,0
241324,1981069766,Oh! I forgot about book list item in my theme ,0
167811,1961897264,"Ugh, I'm definitely going to be sick. It's coming and it's going to suck. ",0
531901,2196542298,very hungry and cant reach my smoky bacon BIG EAT :'(  i wish this chair had wheels  ,0
361701,2047027958,"Still playin nurse to a household of sickies ,what a great way to start the weekend ",0
649783,2237383175,@eliasttw hey! sent you a mail on the rough color of that shoe already. but still not the right color! ,0
775921,2321988879,scratch that thought. No milk = no Milo ,0
340501,2014855589,@libbyoliver *sob sob*. feeling sad for the loss of your pencil ,0
408952,2059527721,@FeliciaCago i know! i'm missing the world cup game &amp; probably @mominreallife's party  but i'm worn out. great day anyway!,0
25769,1558471263,Shud we still tune in and watch this and enrich the organisers with TRPs???? So what if India is painted in a poor light!!!!! ,0
624742,2230005598,I ruined tonight. I just wanted to see Chrisssss! ,0
656583,2240523971,@iam_joybryant  ,0
405122,2058615541,"@thegame123 you haven't replied, so I guess you are not online  anyway, I hope you'll have an awesome time back home!",0
404322,2058395395,@ work .. Super busy wanna be off! ,0
259715,1985499854,@NatashaFarq I am so sorry for your loss.  I pray for peace and comfort in this difficult time.,0
545276,2201385062,@Blairxx ughh mine neither ,0
269312,1989592025,@Xanthetwirls wine and more wine ;) working at the hellmouth tomorrow though so need to watch. Rain forecast for wed on through ,0
746702,2283166422,ok classes are supposed to start today. But i've been m.i.a for 4 days and the site is goin hella slow so i gotta wait ,0
38669,1573340257,@Austin_Irl I know - and I managed to miss most of it being indoors.  Rage!,0
745608,2282479355,Yiiiiikes my insides are soreeee. ,0
376036,2051589342,is not a fan of these antibiotics! Her stomach is too upset for her to sleep! ,0
575396,2211019922,oooooffffff to work ,0
372739,2050839693,So life right now is as miserable as it gets. ,0
80366,1752286478,@kae1366 lol. That sucks.  go camping i take it?,0
287352,1994186945,@hnb09 not me ,0
448967,2069129627,When the guy that lives an hour away from church isn't told that church was canceled...and he's in the church parking lot...NOT COOL ,0
449440,2069248254,im not goin to school today. ,0
93134,1760352916,is thinking &quot;until when she can survive with the 'JB-KL-JB' weekly routine!&quot; Her mind &amp; body just couldn't take it anymore! ,0
220298,1976593665,"Ahhhhh one of my leg is fatter than the other n that is only one flaw my mine, my body is so unproportional!   Kupo ",0
280721,1992125731," So sad. @ThisIsRobThomas must be horrible for families at charles de gaulle airport today, waiting. my heart goes out to them.",0
405864,2058791906,"'Course, i've been confused for months anyway, which probably didnt help. why do i feel im fast running out of time? frighteningly fast ",0
496799,2185681557,had a baby bird die in my hands today. ,0
712584,2258578883,@tommcfly my mom will kill me because i have to take a shower now but i'm here trying to make you say hi to me ,0
697011,2253694104,"@pinget Yeah, I would imagine that wouldn't be a pleasant experience at that age.  Poor little guy ",0
559227,2204929902,boo hoo off to work in the miserable rain ,0
771933,2302585852,Luunch time finally. Work is sooo fucking slow ,0
660685,2242764057,@twitter where did the nudge button go? ,0
583597,2214992939,Woot woot iPhone 3.0! Highlight if my weeeek! Lowlight? Chris leaving in 2 days. So lame. ,0
247991,1982607442,really think theres sumthin wrong with me  im constantly tired and always have to lie down and go to sleep  i cant even revise!! deadd !,0
296078,1997029512,@pixiepearl ,0
165878,1961082009,one of my cat's is sick ,0
374807,2051319604,Studyin' like crazy ,0
462765,2174768689,@tiffanyblews OH SHOOT!  I knew a download link for photoshop cs &amp; forgot to tell you!  I'm sorry! I posted it up on ock a long time ago.,0
104965,1822786630,NO DOUBT IS AMAZING BUT I WANT TO GO SEE PARAMORE!!!!! ,0
7358,1469784352,@sxytime The medicine is already down sexy time  and it was not in a delightful way lol,0
477109,2178075427,"Busy busy workday, not what I was hoping for ",0
665622,2244962266,aaaaa  tired of trying to set my backgrounf.. Â¬Â¬ it never get the way I want to.. ,0
734330,2264527076,"Oh noes, torres says its liverpool's year next year ",0
371656,2050484660,Tigers almost made a comeback. ,0
431921,2064643073,"Another Sunday, another horse show.11 yr old did well,once dhe settled down.G didn't make it;work issues ",0
317872,2002701217,omg ian left @thecab   ,0
683522,2250295551,Oh; did I mention I'm working 6 loooong shifts in a row?  I mean days: 6 days in a row. Ahhhh. Summer? Are you still there? I miss you. ,0
694764,2253079027,stupid food made me sick....   ,0
664831,2244625249,@LBurtner You're not on IM as much anymore! I miss u ,0
488927,2182795164,@_makkura_ What the hell... is he going to try to take it back? ,0
657051,2240816612,"Now i want a chicken chow mein, and some vodka lime and lemonade. Going to the pub would be quite nice too,but that ain't going to happen ",0
506868,2188762283,Is back after a long time! Unfortunately my Grandad passed away from Cancer  How is everybody else? xox,0
109368,1824540563,Hey all.... my doorbell keeps ringing every 5 mins. I'm home alone buggin out. I think it's the weather but still. I'm scared ,0
514832,2190711573,"Forgot to moisturise face this morning, and forehead is peeling from sun-burn. Look bit crazy ",0
461762,2174530657,@lilmo4ever That Phil know he sang us INNNNN today! Can you ask him to send me that Dobbie Song...I can't find in anywhere! ,0
359353,2045729111,I really wish i could go to Aikido of Modesto's &quot;Weapons Training by the River&quot; this weekend! just bad timing  hopefully they do it again!,0
525998,2194104769,"@TracerBullet I can't buy shoes online. I have big(ish) feet, and the higher up you go, the less standardization there seems to be. ",0
491189,2183737451,"@dragonhistory The sadness is that we have SMF tickets for 1800 and 2215; so, if we make it, will not be before midnight ",0
107479,1823954719,Ugh...neck hurts. Can't sleep. ,0
11695,1551483516,@DeanOuellette I don't know about outdoor sports all year. Golfing in August is not pleasant  #stillnotreadyfor100degreeweatherbutluvPhx,0
158006,1956506338,im all crunchy now + shxt :/ @youngcardi @yunghaze @amberBADbxtch see wat yall did  haha. i need new twitter friends..,0
628150,2231193847,It's our 48hr off Fri pm - Sun pm. Two have family visiting. I almost cried seeing Stu with his Mum &amp; brother. I miss my family  34 days!,0
382536,2053011369,"@contrarygirl oh, and I would have taken her to the doc but in Darwin on a Sat, would be wasting my time ",0
677403,2248679714,Today was a total Failure!!  The Evo has a Boost leak and it didnt make any more power. Lost my keys and missed a date with my Baby ,0
9002,1548573701,"@riomccarthy I hear ya. I still listen to RFGO! religiously, but the timing of the post means I'm never around to comment ",0
419298,2061953138,is otw to mangga dua. byebye old broken glasses ,0
754048,2287092648,New video  another student murdered by police http://giagro.wordpress.com/torrents help us seeding #iranelection,0
609917,2223926984,Is angry that he won't be in Cornwall when the boardmasters surfing competion is on ,0
549762,2202730779,"borring today, in my school ",0
293297,1996275054,@Dj_Nyce lol yea i can tell the difference just runnin my fingers thru it ,0
678947,2249104553,shia labeouf was on conan tonight and i missed it. ,0
660732,2242812665,"exams suck exams suck exams suck exams suck exams suck exams suck exams suck!! Entertain me, i have nothing to do but clean and study ",0
541933,2200262222,The Herald-Leader announced mandatory furloughs today. Everyone has to take five days off without pay before mid December. ,0
621526,2228847723,No power at my house.   ,0
322992,2004846535,"@daniellecotton -I keep hearing how much fun you have, and would love to join your team, but with no transportation it would be to hard ",0
608283,2223274374,hot tea w/ honey &amp; lemon because my throat hurtsssss ,0
750649,2285736080,back-just walked-found out the bad instructor was teaching pilates tonight-darn-so I'll do my own at home ,0
587733,2216419446,@Allybal ,0
169003,1962391127,"@catashton ermm, more like a full black upper half.  and some a completley grey ",0
419199,2061932322,Rite now missing @djpartyardy cuz I need to hear 'cuz ya hot then ya cold' ,0
381223,2052738147,@pcdmelodyt Hey Melody ! I'm the very big fan of the PCD !!! My favorite singer with Nicole ! I LOVE PCD !!!!  re lay me please ! ,0
583848,2215075992,excpet i still cant put up a pic  twitter needs to be ablw to see me ;) !!!!!!!!!!!!,0
86033,1753999466,FUCK. Starting to think I only recorded the pre-show. ,0
498114,2186101201,FML!!! i hate exams  2 more to go,0
546162,2201673121,im a little upset i won't be seeing @thepatbrown &amp; dylan (@modsun) tomorrow. is the semester show really sold out?? ,0
78562,1751422382,"@mtgdude oh no! I'm sorry, I hope he's ok and he comes back home!! ",0
256634,1984774325,@sonnymacworld i been missin out on ur shows  ima be watching for sure monday!!,0
586027,2215827104,Got a new cousin on the 11th named Benjamin! but he is currently in the NICU cause he is having problems breathing. ,0
489290,2182929735,@panacea81 OMG I cryed when the dog died in that film ,0
71100,1693855186,"@KhloeKardashian I wish he was, LOVE his music, but google his autopsy photos. He's gone ",0
275099,1990735740,no one is following me ,0
443531,2067582103,sitting here while boyfriend gets his hair cut  i like it long but i guess it gets in his face...hopefully they dont cut it too short,0
670023,2246442975,"I just came home, and I'm bored  already.",0
760516,2296812090,@autumnconfusion  why do you need an injection? ,0
625249,2230178668,@PassionMD IKR~  hey do you see my background pic at all?  it's gone ,0
196254,1970680555,@oOdolfinaOo maybe it's just my screen though  everything else is perfect. well done &amp; great job *muah*,0
404553,2058454958,looks like the victim of a failed suicide attempt. Last time I dont wet-shave my neck. Ouch ,0
656836,2240697614,"Going upstate for the weekend, but can't find the cat ",0
303222,1999365483,@nicosiaoceania I visited the site... *sigh* d na cla ang featured ,0
172503,1963589187,"Whenever, whever, sarah's in dc all summer  and sure!",0
527874,2194813290,@karleemay ...my brain hurts. This has just been a ton. Probably the worst feeling. I wouldn't wish upon my worst enemy... ,0
49673,1678219025,@aznbean Ouchie... not good. ,0
162306,1957515772,@grantarnow WHY DIDNT I SEE YOU? ,0
568578,2207594926,@craftydame it was an epic day.  Such a stupid mistake by my DH cost us a LOT of money   So embarrassing as well.,0
76193,1695509518,@Darling_Darla I just want to go home!! ,0
770849,2302129234,@mikahahaha hana is done with chem bok. kamu masih bergumul setaon lagi. BAHAHAHAHA &gt;_&lt; gilaaa susah sell chem 30. ,0
25184,1558254437,180-7 first cricket game of the season and I got 15 before being stumped ,0
714900,2259270270,@unegami @amyhahm My laptop refused to start up so I took it to the Apple store &amp; apparently my hard drive just decided to stop working. ,0
400844,2057513889,@HowardCosell Ha!! L is short for Grimy? Hilarious! Give me some type of scoop right quick. You got me feeling all raw again! Hate that! ,0
640264,2234937509,Fighting Insomnia... And losing ,0
215387,1975456343,"at camp Pinnacle really missin home, my family and friends and Nate! ",0
736262,2264971915,"Deleted tweetdeck from my iPhone, let me know when 1.1 is out ",0
391255,2054868373,I am missing ho-mui like a fat kid misses cake...  She's prolly somewhere in the corn fields driving away...forgetting us...,0
80854,1752495577,"I don't fell very well, at all.  and i want to just be alone.",0
753268,2286825561,@yeahlor I am lost. Please help me find a good home. ,0
122261,1833677502,i still need to find another job. i'm losing hope ,0
505395,2188379742,SPYMASTER is just a way of satisfying yourself by numbers......  sigh,0
690374,2252000936,@masterofwok are you in rome already?  bring panda,0
587558,2216364100,@andrewmjones I'm sorry!  I didn't   Went over to the aunt &amp; uncle and played Rock Band and drank beer.  MY BAD.,0
279250,1991734693,"Why, in this connected world we live in, we still don't have realtime tracking of every commercial plane?! ",0
552456,2203404561,tired but can't sleep... covered in mosquito bites ,0
654266,2239333053,Well stopped to potty and the car won't crank. Timing belt broke. This is not good at all! ,0
545032,2201298662,@TAJ_Director Awwww how sad.  What exactly was written on it? Was it poetry or something?,0
598647,2219581152,Brain hurts has been thinking too much boo hoo ,0
693361,2252710152,looking for more info on the Tehran bombing : looking for more info on the Tehran bombing  http://tinyurl.com/lnkyn2,0
565395,2206495939,my belly piercing is soo soreee ,0
454714,2070715000,I'm mad at popeyes right now. I don't feel too good ,0
110746,1824933203,(via @amy__xx) @tommcfly I sound a cross between an 80 year old who's smoked 40 fags all her life and mr squeeky from toy story 2  htt ...,0
372670,2050817829,@thepetrified the permission has to b rewritten nd faxed  somone went ther yest nd askd.,0
235898,1979869455,Just saw a really funky summer man bag shame its 100 pounds ,0
337851,2014302258," Really hurting this morning, makeitstopnowkthxbye.",0
483760,2180517252,OMG The Curious Case of Benjamin Button is so sad ,0
29701,1563557660,Sad they killed of edi on desperate housewives ,0
769802,2301778950,it's toooo warm. Can't sleep ,0
594624,2218562510,@Twilighter19 WheatysGirl is Jailed on both accounts ,0
591663,2217727673,@Chris_Gorham DONT SAY THAT. because it's gonna be one of my favorites ,0
158551,1956631198,I LOVE Mama P for all the free groceries! And I will miss her ,0
350802,2018071067,is not feeling well today ,0
384732,2053466060,Rain rain go away! ,0
454967,2070785706,@nikkluv i miss you too ,0
746180,2282823730,"Nobody said it was easy, it's such a shame for us to part... â™ª ",0
